station_complex_id,station_complex,borough,latitude,longitude,nearby_attractions
392,"125 St (4,5,6)",Manhattan,40.80414,-73.93759,"Othmar Ammann Playground, J Department Store, Harlem Repertory Theatre, Saint Luke Baptist Church, Tigris & Euphrates, Razeup Smash Therapy, David Richard Gallery, P S 155 Playground, Diamante Garden, I'm Walkin' Here!"
393,116 St (6),Manhattan,40.79863,-73.94162,"Salir Bella Beauty Salon, Park Avenue, The Governors Ball Music Festival, American Outlet, Elmendorf Reformed Church, Uplift Spa, Spa Fiesta, Nygotours, Lorenz Dance Studio-Manhattan, French'Encas"
394,110 St (6),Manhattan,40.79502,-73.94425,"JVS Project Space, Poor Richard's Playground, Eyebrow Threading Spas, Lexington Gardens, Park Deli, Bond Street Dojo, Julio Valdez Studio, LLC, White Playground, Dayann nail spa, Logui Projects"
395,103 St (6),Manhattan,40.7906,-73.94748,"Rosenthal Wine Merchant, 718 Car Lease, The New York Mosque, Spa Fiesta, El Barrio's Artspace PS109, Spa Fiesta, Julia de Burgos Art Center, Dayann nail spa, Logui Projects, White Playground"
396,96 St (6),Manhattan,40.78567,-73.95107,"Corner Bookstore, Bloomie Nails & Spa, The Jewish Museum, Sound Flower Life, St. Francis de Sales Church, Sunday Massage, Samuel Seabury Playground, Monterey Plaza, Second Avenue Subway, Mae Grant Playground"
397,"86 St (4,5,6)",Manhattan,40.77949,-73.95559,"Coiffure Me, Carl Schurz Park, New York Cardiac Diagnostic Center, Park Avenue United Methodist Church, Lewis G Morris House, Park Avenue Christian Church, Cameron Veteran's Memorial Golf Course, Deep Blue Med Spa, Central Park Coaching, Blue Tree"
398,77 St (6),Manhattan,40.77362,-73.95988,"Nerd Herd Tours, Walking Tours Manhattan, Questroyal Fine Art, John Jay Park, Janet Lehr Fine Arts Gallery, KLARA Beauty Lab, Ursus Books and Gallery, Mnuchin Gallery, Navin Kumar Gallery, Joan B. Mirviss LTD"
399,68 St-Hunter College (6),Manhattan,40.768143,-73.96387,"Paper Bag Players, Salon Art + Design, Park Avenue Armory, Leubsdorf Gallery, Utopia Spa, Bluemercury, Vineyard Vines NYC, Anita Shapolsky Gallery, The Dairy Visitor Center and Gift Shop, I Love Spa"
403,33 St (6),Manhattan,40.746082,-73.98208,"The Film-makers' Cooperative, Rock Junket, Nina's European Day Spa & Laser Center, Oasis Day Spa, Galerie Philia - New York Design Center, Another World, Gallery35, Pasteur Pharmacy, J'aime European Waxing & Skin Care, CoolSculpting Center of NYC"
404,28 St (6),Manhattan,40.74307,-73.98426,"NYC Wheelchair Transportation, Park Avenue Country Club, The Churchill, PACHA TOURS, America’s Holistic Doctor, Asia Tui-Na Wholeness, Eureka Body Care & Spa, Renewal, Pinky Threading Salon, SHOCKra Studio"
405,23 St (6),Manhattan,40.739864,-73.9866,"Pen and Brush, New York Portal, Metropolitan Life Insurance Tower, Vanity, Above All Cruises, Holos NYC, QQ Nail Spa, Omni Wellness, Society Billiards + Bar, Flatiron Wines & Spirits"
407,Astor Pl (6),Manhattan,40.730053,-73.99107,"Empire Pub Crawl, VideoGamesNewYork, CityRover Walks NY, Titanic Walking Tour With Dave Gardner, The Public Theater, Joe's Pub, DieFirma, Albert's Garden, Sebastian Brecht Obsessive Chocolate Disorder, Rivington Guitars"
409,Spring St (6),Manhattan,40.7223,-73.99714,"The Vaporium, Slinky Vagabond, Malia Mills, Tracy Feith, Storefront for Art and Architecture, Barber's Blueprint, Little Moony, DeSalvio Playground, Scott's Pizza Tours, Inkerman"
413,"Wall St (4,5)",Manhattan,40.707558,-74.01186,"Sidewalks of NY Food Truck Tours, BoatrideNYC, Jewish Learning Experience, Greenwich St. Jewelers, History Hunters Historic Bar Scavenger Hunt, Immortelle Therapy, Agudath Israel Of America, Prestige Health and Wellness, Charging Bull (Wall Street Bull), Mad Men Cocktails Tour"
414,"Bowling Green (4,5)",Manhattan,40.70482,-74.01407,"United States Custom House, Attractions4Us New York City, Battery Park, Crazy Dash of New York, Operation City Quest Scavenger Hunts, City Rambler, Jw Nail Studio, Cunard Building, Back in Time Walking Tours, SANDEMANs NEW Europe - New York"
416,Wakefield-241 St (2),Bronx,40.903126,-73.85062,"Lushiz Spa, Seamoss4thebody, HydRate MedBar LLC, The Fire Factory, Elevate Cannabis Dispensary"
417,"Nereid Av (2,5)",Bronx,40.89838,-73.85438,"HydRate MedBar LLC, Lushiz Spa, The Fire Factory, Muskrat Cove, McLean Wholesale Beverage"
418,"233 St (2,5)",Bronx,40.893192,-73.857475,"The Fire Factory, Muskrat Cove, HydRate MedBar LLC, Bibilis Wellness Center, Woodlawn Cemetery"
419,"225 St (2,5)",Bronx,40.888023,-73.860344,Bibilis Wellness Center
420,"219 St (2,5)",Bronx,40.883896,-73.86263,"Agnes Haywood Playground, Bibilis Wellness Center"
421,"Gun Hill Rd (2,5)",Bronx,40.87785,-73.86626,"Agnes Haywood Playground, The spot"
422,"Burke Av (2,5)",Bronx,40.871357,-73.867165,"The MJ Treatment, Parkside Playground, Graffiti Universe"
423,"Allerton Av (2,5)",Bronx,40.865463,-73.867355,"Parkside Playground, The MJ Treatment, Graffiti Universe, Our Lady of Lourdes Grotto, Mazzei Playground"
424,"Pelham Pkwy (2,5)",Bronx,40.857193,-73.867615,"Finer Beauty Spa, Bronx House, Our Lady of Lourdes Grotto, Mazzei Playground, Bronx Zoo, Bronxdale Manor"
425,"Bronx Park East (2,5)",Bronx,40.848827,-73.868454,"City Of NY Parks & Recreations, Matthews Muliner Playground, Perfection Laser &, Bronx Zoo, Bronxdale Manor, Lotus Lounge, Hina, Finer Beauty Spa"
426,"E 180 St (2,5)",Bronx,40.841892,-73.87349,"West Farms Rapids, Lotus Lounge, City Of NY Parks & Recreations, Noble Playground"
427,"West Farms Sq-E Tremont Av (2,5)",Bronx,40.840294,-73.88005,"Noble Playground, Eae J Mitchell Park, Starlight Park, Rock Garden Park, T.J.Maxx, T.j.maxx, Crotona Park, Statis Cannabis Co., Mapes Ballfield, West Farms Rapids"
428,"174 St (2,5)",Bronx,40.837288,-73.88773,"Eae J Mitchell Park, T.J.Maxx, T.j.maxx, Rock Garden Park, Starlight Park, Bronx River Alliance, Statis Cannabis Co., Mapes Ballfield, Crotona Park, Arthur Apartments"
429,"Freeman St (2,5)",Bronx,40.829994,-73.89187,"Daniel Boone Playground, Bronx River Alliance, T.J.Maxx, T.j.maxx, Rock Garden Park, Starlight Park, Eae J Mitchell Park, Field of Dreams Park, Rev J Polite Playground, Tiffany Playground"
430,"Simpson St (2,5)",Bronx,40.824074,-73.89307,"Tiffany Playground, Behagen Playground, Rev J Polite Playground, Field of Dreams Park, Thessalonia Worship Center, Southern Department Store, inc, Letty's Beauty Spa, Father Gigante Plaza, Lyons Square Playground, Hoe Garden"
431,"Intervale Av (2,5)",Bronx,40.82218,-73.896736,"Tiffany Playground, Behagen Playground, Rev J Polite Playground, Field of Dreams Park, Thessalonia Worship Center, Letty's Beauty Spa, Southern Department Store, inc, Father Gigante Plaza, Hoe Garden, The Boogie Down Grind Cafe"
432,"Prospect Av (2,5)",Bronx,40.819584,-73.90177,"Father Gigante Plaza, Letty's Beauty Spa, Captain Rivera Playground, Thessalonia Worship Center, Tiffany Playground, Behagen Playground, Field of Dreams Park, Hilton White Playground, Union Rincoena Inc, St. Anselm's Church"
433,"Jackson Av (2,5)",Bronx,40.81649,-73.90781,"St. Anselm's Church, Fox Playground, I-am-park, New York City Parks & Recreation, People's Park, Marshalls, Captain Rivera Playground, Burlington, Flynn Playground, Thessalonia Worship Center"
434,"3 Av-149 St (2,5)",Bronx,40.81611,-73.917755,"Roberto Clemente Plaza, New York City Parks & Recreation, People's Park, Brook Park, I-am-park, Bronx Documentary Center, Burlington, Marshalls, Melrose Playground, Flynn Playground"
436,Harlem-148 St (3),Manhattan,40.82388,-73.93647,"Rucker Park Streetball, Colonel Charles Young Triangle, Target Bronx Terminal, LaDiDa Bike Tours, The Hip Hop Museum, 369 Historical Society, Cathedral Church of St. Thomas the Apostle, Jackie Robinson Park, Church of St Charles Borromeo, Abyssinian Tot Lot"
437,145 St (3),Manhattan,40.82042,-73.93625,"369 Historical Society, The Hip Hop Museum, Cathedral Church of St. Thomas the Apostle, LaDiDa Bike Tours, Target Bronx Terminal, Colonel Charles Young Triangle, Church of St Charles Borromeo, Jackie Robinson Park, Abyssinian Tot Lot, Harlem Cultural Archives"
438,"135 St (2,3)",Manhattan,40.814228,-73.94077,"Courtney Callender Playground, 449 L.A. Scat, Schomburg Center for Research in Black Culture, Universal Tour Group USA, Abyssinian Baptist Church, Mother African Methodist Episcopal Zion Church, Greater Central Baptist Church, Lewis H. Latimer House Museum, Harlem Cultural Archives, Kelly Temple Church Of God In Christ"
439,"125 St (2,3)",Manhattan,40.807755,-73.945496,"Marshalls, Long Gallery Harlem, Welcome to Harlem, The Corner Social, Dempsey Theater, The Studio Museum in Harlem, Greater Refuge Temple, Harlem Bazaar, T.J.Maxx, Unity Park"
440,"116 St (2,3)",Manhattan,40.802097,-73.94962,"Harlem Heritage Tours, Malcolm Shabazz Harlem Market, Painting Lounge, Doree Nails & Spa, Bethel Gospel Assembly, Spa Fiesta, Masjid Malcolm Shabazz Mosque, Canaan Baptist Church of Christ, Memorial Baptist Church, The Memorial Gospel Singers of Harlem"
441,"Central Park North (110 St) (2,3)",Manhattan,40.799076,-73.95182,"Harlem Meer, Unlimited Biking, 111 Central Park North, Escapely, Mount Neboh Baptist Church - Harlem, Memorial Baptist Church, The Memorial Gospel Singers of Harlem, Canaan Baptist Church of Christ, Masjid Malcolm Shabazz Mosque, Spa Fiesta"
442,Eastchester-Dyre Av (5),Bronx,40.8883,-73.83083,"Seton Falls Park, St. Paul's Church National Historic Site"
443,Baychester Av (5),Bronx,40.878662,-73.83859,"Haffen Park, Edenwald Playground, Adventures by Amy"
444,Gun Hill Rd (5),Bronx,40.869526,-73.84638,"Eastchester Playground, Gun Post Lanes, Andrea Beauty Studio, Gun Hill Brewing Company, Kingdom Royale Face N Body Spa, World Estimating, Angelo Campanaro Playground, Haffen Park"
445,Pelham Pkwy (5),Bronx,40.858986,-73.85536,"Andrea Beauty Studio, Mazzei Playground, Bronx House, Finer Beauty Spa, Our Lady of Lourdes Grotto, Cozy Massage & Facial, Brilliant Renovation Llc, A. Maks Aesthetics Med Spa"
446,Morris Park (5),Bronx,40.854362,-73.8605,"Bronx House, Finer Beauty Spa, Bronxdale Manor, Cozy Massage & Facial, Brilliant Renovation Llc, A. Maks Aesthetics Med Spa, Morris Park Cuts, Mint Dreams Spa, Loreto Playground"
447,Flushing-Main St (7),Queens,40.7596,-73.83003,"New World Mall, Lotus Tours, Ltd., LLL INTERNATIONAL TRAVEL, Gotcha Ny, Queens Crossing, Queens Crossing Art Gallery, Macy's, Rose Room SPA, Cici Beauty Spa, Dr. Bronfman Beauty"
448,Mets-Willets Point (7),Queens,40.754623,-73.84563,"Hello Panda Festival, Hinton Park, Citi Field, Totem, Unisphere, World Ice Arena, Flushing Meadows Corona Park Pool & Rink, Flushing Meadows Golf Center, Arthur Ashe Stadium, USTA Billie Jean King National Tennis Center"
449,111 St (7),Queens,40.75173,-73.85533,"Totem, Arthur Ashe Stadium, US Open, Corona Golf Playground, Clowning Around Tours, The Joha's Spa, Angela Laser, Louis Armstrong House Museum, Hinton Park, Hello Panda Festival"
450,103 St-Corona Plaza (7),Queens,40.749866,-73.8627,"Corona Golf Playground, Clowning Around Tours, The Joha's Spa, Angela Laser, Aashuq Shaafay Etheric Spa, Delta Sky Club LaGuardia Airport, Sunrise Spa, Sunflower Spa Massage, Baretouche Body Aesthetics, Rainbow S&A Nails Spa"
451,Junction Blvd (7),Queens,40.749146,-73.86953,"Divino Wines & Spirits, Los Chiles Bar & Restaurant, Tours 4 Teens, New York, Playground Ninety, Aashuq Shaafay Etheric Spa, Angela Laser, The Joha's Spa, Sunrise Spa, Sunflower Spa Massage"
452,90 St-Elmhurst Av (7),Queens,40.74841,-73.87661,"Divino Wines & Spirits, Hombres Lounge, Tours 4 Teens, New York, Playground Ninety, Marias Skin Care Clinic, Franciscovidal-studio, Travers Park, Vea NY Tours - Gerardo Giraldos, Jackson Heights Art Club Inc"
453,82 St-Jackson Hts (7),Queens,40.747658,-73.8837,"Hairo's Nightclub, Zen Garden Spa, Sebra Salon & Spa, Friends Tavern, Target Elmhurst, California Sports Bar, Terraza 7, La Chiva Loca Party Bus, Spotnightclub, Spa Bellagio"
455,69 St (7),Queens,40.746326,-73.8964,"Alfonso's Bar, O'connor's Tail, Da Tang Tai Chi Spa, 3 Aunties Thai Markt, El Sancho, Giuseppe Verdi Monument, Diversity Plaza, Olympia Billiards pool & snooker, Spa Bellagio, Spotnightclub"
456,61 St-Woodside (7),Queens,40.74563,-73.902985,"Doughboy Park, America, NYC Adventure Tours, Station Bar, Lawrence Virgilio Playground, The Beerkeeper, Ebs Museum, Deseos Night Club, Charlie's Sports Bar, 3 Aunties Thai Markt"
457,52 St (7),Queens,40.74415,-73.91255,"Deseos Night Club, Bliss On Bliss Art Projects, Bar 43, Ebs Museum, The Beerkeeper, Doughboy Park, Lawrence Virgilio Playground, Station Bar, America, DermaMiracle Aesthetics"
458,46 St-Bliss St (7),Queens,40.743134,-73.918434,"SideTracks, Medi Spa By Steph, Paddy Duggan's Pub, Air Canada Booking, The Courtyard Ale House, One-of-a-Kind Thrift Shop, Sunnyside Thrift Shop, Oxygen Garden Spa, Lessage Laser Spa, Ttsbeautystudios"
459,40 St-Lowery St (7),Queens,40.743782,-73.92402,"One-of-a-Kind Thrift Shop, The Courtyard Ale House, SideTracks, Medi Spa By Steph, Paddy Duggan's Pub, Oxygen Garden Spa, Lessage Laser Spa, Ttsbeautystudios, Sculpture Space NYC, Thalia Hispanic Theatre"
460,33 St-Rawson St (7),Queens,40.744587,-73.931,"Capo Auction, Pure Spa & Salon, Alewife Brewing, Lou Lodati Park, Good Neighbor Queens, Indoor Extreme Sports, City Ice Pavilion, Velozcar, Elite Limousine Plus, NYBlackCar"
461,"Queensboro Plaza (7,N,W)",Queens,40.750584,-73.9402,"Everyone Comics And Books, CookSingleNYC, Esscape Room, Brooklyn Boulders, Leather Spa, Scenery Roof, Iconyc, Focal Point Beer Co, The Hub Bicycles, Ideal Image Queens"
463,Hunters Point Av (7),Queens,40.742214,-73.94891,"NYC VIP Limousine Services, Wonder Photo Shop, Water Taxi Beach, Ruby, The Creek and The Cave, Sunny Spa, 5-50 Gallery NYC, Domaine Bar a Vins, PJ Leahy's, Earth Angel Crystal"
464,Vernon Blvd-Jackson Av (7),Queens,40.742626,-73.95358,"Domaine Bar a Vins, PJ Leahy's, 5-50 Gallery NYC, Earth Angel Crystal, Sunny Spa, The Creek and The Cave, Ruby, NYC VIP Limousine Services, Wonder Photo Shop, Water Taxi Beach"
471,34 St-Hudson Yards (7),Manhattan,40.755882,-74.00191,"Sean Kelly Gallery, Bella Abzug Park, New York Comic-Con, Jacob Javits Convention Center, Central Park Carriages, Cloud of Goods - New York, Automotive Luxury Limo & Car Service, Artisanal Premium Cheese Center, RealCar, Towingkey"
475,96 St (Q),Manhattan,40.784317,-73.94715,"Nyc luxor limo, George Glazer Gallery, Spark Your Creativity, Waterford Plaza, Able Nail Spa, Big Easy, Reifs Tavern, Bowling Green, New York, Biddy's Pub, Platinum Wellness Inc"
476,86 St (Q),Manhattan,40.77789,-73.95179,"City Swiggers, Church of the Holy Trinity, Schaller & Weber, Amenity Spa 85, Painting Party with Stelnikart Soiree, Yorkville Lock & Safe Co., Serendipity Nails & Spa 84, Union Square Play, Green Forest Body Work, The Auction House"
477,72 St (Q),Manhattan,40.7688,-73.95843,"East 72nd Street Playground, Session 73, Holy Trinity Greek Orthodox Cathedral, Face Gym, Manhattan Sephardic Congregation, 400 Spa, East Natural Therapy 88 Spa, David Bernstein Fine Art, The Sweet Shop NYC, Blooming Nails & Spa"
501,St George (SIR),Staten Island,40.64375,-74.07365,"Nordstrom Rack, National Lighthouse Museum, Barrett Triangle, Flagship Brewing Company, Empire Outlets, Richmond County Bank Ballpark, Staten Island University Hospital Community Park, Hypno-Tronic Comics, Jimmie Steiny's Pub, Municipal Parking Lot Farmers' Market"
502,Tompkinsville (SIR),Staten Island,40.636948,-74.07484,"Flagship Brewing Company, National Lighthouse Museum, Barrett Triangle, Nordstrom Rack, Tompkinsville Park, Every Thing Goes Book Cafe and Neighborhood Stage, Jimmie Steiny's Pub, Municipal Parking Lot Farmers' Market, Kills Boro Brewing Company, St. George Theatre"
601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,40.738228,-73.99621,"Church of St. Francis Xavier, Center for Jewish History, Yeshiva University Museum, Rennert's Gallery, Genius Gems NYC, Kidding Around, Rehoboth Spa Lounge, Energy Bodywork, PhotoManhattan Photography School, Silk Day Spa"
602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,40.735737,-73.98995,"Union Square, Daryl Roth Theatre, Sam Adoquei, Well+Good, Healing Hands, Union Square Green Market, The Snow Show, SB Skin, Bodywork By Yves, Solo Restore Thai Massage"
603,"149 St-Grand Concourse (2,4,5)",Bronx,40.818375,-73.92735,"Longwood Art Gallery at Hostos, Scott Bleu Studios, Alquimia Integrative Healing, The Keylin Experience, En Foco Inc, Silver Hill Arts, Kuchuplum, Aaa3a, Willis Playground, The Moth"
604,"161 St-Yankee Stadium (B,D,4)",Bronx,40.827995,-73.92565,"The Dugout, Yankee Stadium Tours, Stan's Sports Bar, Heritage Field Playground, Macombs Dam Park, Burlington, Chuck E. Cheese’s, Franz Sigel Park, Marshalls, Joulez"
605,"168 St (A,C,1)",Manhattan,40.840717,-73.93956,"The Chabad House, National Track And Field Hall Of Fame, Nyrr Millrose Games, The Armory (Track), Enchantress Beauty, Audubon Playground, The High Bridge, Jr Luxury Ny, 5D Guide, Sylvan Terrace"
606,"Court Sq (E,G,M,7)",Queens,40.747845,-73.94383,"Diamante Esthetics New York City, healme.nyc, The Secret Theatre, Skin Philosophy, Yazan limousine inc, Cozy Art Land, The Cliffs at LIC, Rafferty Triangle, Diego Salazar Art Gallery, Local Project Art Space"
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,40.749718,-73.98782,"H&M, Five Iron Golf, SEEUSATOURS, Serena Spa, Opentours, Harry Potter The Exhibition, Famous Drive, Herald Square, James Gordon Bennett Memorial, Greeley Square Park"
608,"4 Av (F,G)/9 St (R)",Brooklyn,40.67085,-73.988304,"Upkeep, Bicycle Habitat, Skylark, Blossom Brows Threading Salon, iLoveKickboxing Park Slope, NY, Acme Wine & Spirits, The Monro Pub, Commonwealth Bar, Massage Envy - Park Slope, Chronic Brooklyn"
609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,40.754223,-73.981964,"Kreuther Handcrafted Chocolate, Picture Collection, New York Public Library - Bloomingdale Library, William Cullen Bryant Statue, Bryant Park, Clue Chase - Bryant Park, NYC Walking Tours, Brilliant Carbon, NYC Magic Show - The Parlour Of Deceptions, Saphira & Ventura Gallery"
610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,40.751778,-73.976845,"Kenneth Cole, The Chanin Building, Thai Therapy Service, Chrysler Building, Siam Thai Traditional, Sailo, Massage By Netranie, Beauty & Body Aesthetics, Ford Foundation Building, Crush Wine Experiences"
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,40.75731,-73.986755,"Hard Rock Cafe New York, Escape Games NYC, PlayStation Theater, Speakeasy, Die Softly: Immersive Murder Mystery Dinner Theater At Carmine's, Paramount Building, Court Watson, New York Welcome, The Lion King, Minskoff Theatre, Skechers"
